자치구,위도,경도,대여소명
서초구,37.4557991,127.01628876,2250.  서초유치원 맞은편
서초구,37.46750641,127.03447723,2251.  더케이호텔 입구(양재2)
서초구,37.46332169,127.03604126,2252.  잔디마을 마을버스 정류장
서초구,37.47016525,127.03862,2255. 양재시민의숲역(매헌) 1번출구
서초구,37.46768951,127.0403595,2256. 양재동 꽃시장 입구
서초구,37.46268845,127.04611206,2257.  청계산 입구 삼거리
서초구,37.47153854,127.05059052,2258. 구룡사 삼거리
서초구,37.51298904,127.01117706,2259.  잠원역 3번-4번 출구사이
서초구,37.47192764,127.02684021,2263.  바우뫼문화복지회관
서초구,37.48897171,126.98271942,2264.  이수역 1번출구
서초구,37.49474335,126.98306274,2265.  이수고가차도 남단
서초구,37.49053955,127.00816345,2266.  서초역 3번출구
서초구,37.50231934,127.0222702,2268.  서초4동주민센터
서초구,37.51034927,127.01605225,2269.  주홍교 하부
서초구,37.44896698,127.05773926,2270.  서초포레스타 7단지
서초구,37.48802185,126.99411774,2271.  내방역 8번출구 앞
서초구,37.4873085,127.01058197,2272.  교대입구 교차로
서초구,37.47782898,127.03826904,2273.  일동제약 사거리
서초구,37.4692421,127.03982544,2274.  양재시민의숲역 3번출구
서초구,37.46149445,127.04907227,2275.  염곡치안센터 건너편
서초구,37.47438812,127.03890228,2276.  영동1교 (양재천근린공원)
서초구,37.51483917,127.01560211,2277.  길마중4교 하부
서초구,37.49361801,127.01418304,2279.  교대역 5번출구뒤
서초구,37.48416138,127.01097107,2280.  서울서초고용센터앞
서초구,37.47597885,126.98628235,2281.  연세사랑병원신관앞
서초구,37.47720337,127.00583649,2282.  방배래미안아트힐 101동앞
서초구,37.48652649,126.98916626,2283.  그룹한빌딩옆
서초구,37.4681015,126.98680115,2284.  CJ오쇼핑앞
서초구,37.45742416,127.02265167,2285.  LH서초3단지 301동 맞은편
서초구,37.4585495,127.05588531,2286.  탑성마을입구
서초구,37.45561981,127.06710052,2287.  능안마을입구
서초구,37.45560837,127.06445312,2288.  안골마을입구
서초구,37.46429825,126.98852539,2289.  남태령역 2번출구
서초구,37.48479843,127.03699493,2293.  SPC 앞
서초구,37.47590637,127.04624176,2294.  두상빌딩 앞
서초구,37.485672,127.01592255,2297.  남부터미널역 1번출구
서초구,37.50241089,127.02160645,2298.  래미안서초스위트앞
서초구,37.48646927,127.02806091,2299.  한전아트센터 앞
서초구,37.45066071,127.05706024,2501.  서초 포레스타5단지
서초구,37.49195099,127.00855255,2502.  서초역1번출구 앞
서초구,37.50381088,127.0213623,2503.  반포1동 서초빌딩 앞
서초구,37.51588058,127.01930237,2504.  신사역 4번출구 뒤
서초구,37.49325943,127.02953339,2505.  우성아파트사거리 (기업은행앞)
서초구,37.47909164,126.99067688,2506.  LG유플러스 (방배사옥)
서초구,37.48297882,127.04225922,2508.  양재이스타빌 앞
서초구,37.49836349,126.9911499,2509.  심산기념문화센터
서초구,37.48303986,127.02146149,2510.  JW타워
서초구,37.48366165,126.98232269,2511.  이수역 6번출구 앞
서초구,37.50364304,127.01602173,2514. 사평역 2번출구
서초구,37.49892807,127.02472687,2515. 서초초등학교 후문
서초구,37.45441818,127.052742,2516. 본마을 노인복지센터 앞
서초구,37.48768234,127.0247879,2517. 서초그랑자이 앞
서초구,37.48731613,127.02489471,2518. 서초동 현대아파트 앞
서초구,37.49100876,127.02352142,2519. 서초2교(사임당로 방면)
서초구,37.49593353,127.02177429,2520. 서초1교 (진흥아파트 방면)
서초구,37.49556351,127.0191803,2521. 서초 크로바타워 앞
서초구,37.51019287,127.00725555,2523. 뉴코아 킴스클럽 앞
서초구,37.50735092,127.00801849,2524. 반포쇼핑타운 8동 앞
서초구,37.5056076,127.00215912,2525. 반포쇼핑타운 2동 앞
서초구,37.50296021,126.99359894,2527. 반포중학교 앞(세화여고 맞은편)
서초구,37.48991776,126.99208069,2529. 우리은행 방배동지점 앞
서초구,37.4977951,126.98706818,2530. 삼호3차아파트 앞
서초구,37.49420547,126.98935699,2531. 멤피스아파트 앞
서초구,37.47820282,127.00878143,2532. 국립국악원 앞
서초구,37.48087692,127.01452637,2533. 한가람미술관 앞
서초구,37.50362396,126.99732208,2535. 신반포역 3번출구 뒤
서초구,37.45899582,127.0413208,2536. 서초종합체육관 입구
서초구,37.48257065,127.03643799,2537. 양재역 8번출구 앞
서초구,37.52026749,127.01525116,2538. 사평리근린공원
서초구,37.46540833,127.04377747,2539. 대한무역투자진흥공사 KOTRA 앞
서초구,37.49905014,126.99625397,2540. 반포천 앞
서초구,37.43097687,127.07033539,2541. 옛골 입구
서초구,37.50508881,127.02391052,2542. 신논현타워 앞
서초구,37.49721146,127.00427246,2545. 국립중앙도서관(국제회의장옆)
서초구,37.51832199,127.01480865,2547.  반포래미안 리오센트
서초구,37.50847626,127.01676178,2548. 반포1동 자율방범초소 옆
서초구,37.45924759,127.02390289,2549. LH 서초 4단지 403동
서초구,37.46738434,127.04145813,2550. 양재동 꽃시장 건너편
서초구,37.47171783,127.03888702,4303.  매헌역 2번출구앞광역버스 정류장앞(22-297)
서초구,37.48339462,127.00736237,4304.  서울고앞
서초구,37.49801636,127.02222443,4305.  서일스포츠센터
서초구,37.50150681,127.003479,4306.  서래공원 앞
서초구,37.50723267,127.00945282,4307.  고투몰 gate 15옆
서초구,37.45766449,127.05931854,4309.  서초케이타운앞
서초구,37.46220779,127.04867554,4310.  염곡동(염통골) 입구
서초구,37.50320435,127.00653076,4312.  반포미도2차아파트 옆
서초구,37.49979782,126.99646759,4313.  반포종합운동장
서초구,37.48389053,127.02905273,4315.  이투스교육 앞
서초구,37.50365829,127.0059433,4316.  고속터미널역 3번출구
서초구,37.47039795,127.0424118,4317.  양재근린공원
서초구,37.48116684,126.99758911,4318.  방배역 2번 출구
서초구,37.46559143,127.02184296,4319.  삼성전자R&D어린이집 뒤
서초구,37.47901154,127.04144287,4320.  신영체르니 아파트
서초구,37.45199966,127.05391693,4323.  내곡도서관
서초구,37.45429993,127.04283142,4322. 서울추모공원 입구
서초구,37.50209427,126.99147034,4324.  세화고등학교
서초구,37.4928894,127.0026474,4327.  몽마르뜨공원입구
서초구,37.48573685,127.03315735,4329.  SC제일은행 양재동지점 앞
서초구,37.49817276,126.98448181,4332.  이수교차로
서초구,37.48285294,127.00597382,4333.  서울고등학교 건너편
서초구,37.4801178,127.02180481,4334.  인재개발원 데이터센터
서초구,37.473423,126.99777222,4336. 서울교육청 교육연수원 앞
서초구,37.47691727,127.00611115,4337. 우면산등산로입구
서초구,37.43474579,127.06594849,4338. 새정이마을 버스정류장 앞
서초구,37.47730637,127.00592041,4340. 방배래미안아트힐아파트 앞
서초구,37.47555923,127.03826141,4341. 영동1교 북단
서초구,37.46066284,127.08129883,4343. 헌인릉 입구
강남구,37.52407074,127.02178955,2301.  현대고등학교 건너편
강남구,37.5055809,127.02427673,2302.  교보타워 버스정류장(신논현역 3번출구 후면)
강남구,37.51137161,127.02146149,2303.  논현역 10번출구
강남구,37.5116272,127.03565216,2304.  대현그린타워
강남구,37.52064133,127.03450775,2305.  MCM 본사 직영점 앞
강남구,37.5271225,127.02871704,2306.  압구정역 2번 출구 옆
강남구,37.52838135,127.03901672,2307.  압구정 한양 3차 아파트
강남구,37.52930069,127.03559875,2308.  압구정파출소 앞
강남구,37.51890182,127.04938507,2309.  청담역(우리들병원 앞)
강남구,37.52361298,127.04017639,2310.  청담동 맥도날드 옆(위치)
강남구,37.51777267,127.04302216,2311.  학동로 래미안 아파트 앞
강남구,37.52058029,127.05632782,2312.  청담역 13번 출구 앞
강남구,37.52511597,127.05246735,2313.  금원빌딩 앞
강남구,37.52101517,127.06015015,2314.  청담나들목입구
강남구,37.51424789,127.06111908,2315.  봉은사역 5번출구 옆
강남구,37.50957489,127.0634079,2316.  삼성역 8번출구
강남구,37.51588821,127.06620026,2317.  삼성도로공원
강남구,37.51357651,127.05503082,2318.  삼성중앙역4번출구(문화센터더 리빌)
강남구,37.50660706,127.05467987,2319.  포스코사거리 서측(수협 삼성동 지점)
강남구,37.4919281,127.05696869,2320.  도곡역 대치지구대 방향
강남구,37.49611664,127.06944275,2321.  학여울역 사거리
강남구,37.50809097,127.06310272,2322.  삼성역 3번 출구
강남구,37.50221252,127.06720734,2323.  주식회사 오뚜기 정문 앞
강남구,37.50043869,127.06622314,2324.  천주교 대치 2동 교회 옆
강남구,37.4986496,127.05931854,2325.  대치삼성아파트 앞 교차로
강남구,37.50239563,127.05879974,2326.  대치동 삼성로
강남구,37.49055099,127.03146362,2327.  뱅뱅사거리 랜드마크타워 앞
강남구,37.50321198,127.04273224,2328.  르네상스 호텔 사거리 역삼지하보도 7번출구 앞
강남구,37.50235748,127.04319,2329.  르네상스호텔사거리 역삼지하보도 2번출구
강남구,37.49219894,127.03945923,2330.  역삼월드메르디앙아파트 앞
강남구,37.49805069,127.04460144,2331.  동영문화센터앞
강남구,37.50400925,127.0490799,2332.  선릉역3번출구
강남구,37.48515701,127.03407288,2333.  양재역 3번출구 주변
강남구,37.49375916,127.04589844,2334.  삼호아파트 2동 ( 간선도로)
강남구,37.48676682,127.04676056,2335.  3호선 매봉역 3번출구앞
강남구,37.49423599,127.04746246,2336.  강남세브란스교차로 래미안그레이튼 104동 앞
강남구,37.49207687,127.07197571,2337.  대모산입구역 2번출구 앞
강남구,37.48326111,127.0522995,2339.  현대아파트 정문 앞
강남구,37.47750854,127.04517365,2340.  삼호물산버스정류장(23370) 옆
강남구,37.4833107,127.08493805,2341.  일원역 4~5번 출구 사이
강남구,37.49400711,127.07951355,2342.  대청역 1번출구 뒤
강남구,37.46506119,127.10119629,2344.  리엔파크 2단지 앞
강남구,37.51863861,127.03540039,2347.  두산건설 본사
강남구,37.50723267,127.05685425,2348.  포스코사거리(기업은행)
강남구,37.50154495,127.03856659,2349.  역삼빌딩 앞(하나은행 옆)
강남구,37.49482346,127.04790497,2350.  래미안그레이튼102동앞
강남구,37.48387909,127.0890274,2351.  청소년수련관(수영장)앞
강남구,37.51758957,127.03502655,2352.  서울본부세관(건설회관 앞)
강남구,37.51681137,127.04047394,2353.  강남구청역 2번출구 뒤
강남구,37.51978683,127.0567627,2354.  청담역 2번출구
강남구,37.50912094,127.06230927,2355.  삼성역 5~6번 출구 사이
강남구,37.51807022,127.04711914,2356.  강남구청
강남구,37.50166321,127.04297638,2357.  르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)
강남구,37.48138428,127.05391693,2358.  구룡초사거리 (현대아파트10동 앞 )
강남구,37.47560501,127.05037689,"2359.  국립국악중,고교 정문 맞은편"
강남구,37.4928093,127.04138947,2360.  도곡1동 주민센터 교차로
강남구,37.51763535,127.02245331,2362.  신사동 가로수길 입구
강남구,37.51913834,127.02751923,2363.  강남 을지병원 교차로
강남구,37.52124023,127.0318985,2364.  도산공원교차로
강남구,37.52330017,127.03847504,2365.  K+ 타워 앞
강남구,37.48934174,127.04129791,2368.  도곡동 경남아파트 건너편
강남구,37.50542831,127.0528717,2369.  KT선릉타워
강남구,37.49655151,127.0542984,2370.  한티역 3번출구
강남구,37.51474762,127.03513336,2371.  한국우편사업진흥원
강남구,37.49449921,127.063797,2372.  대치역 사거리
강남구,37.48927689,127.06557465,2373.  개포동역 사거리
강남구,37.48735046,127.10099792,2375.  수서역 1번출구 앞
강남구,37.48677826,127.10051727,2376.  수서역 6번출구 앞
강남구,37.48735046,127.10232544,2377.  수서역 5번출구
강남구,37.51169586,127.04934692,2380.  삼성동베이직하우스앞
강남구,37.50636673,127.03452301,2381.  언주역 6번출구앞
강남구,37.50122833,127.05036163,2382.  역삼동 sk뷰 501동앞
강남구,37.46632767,127.09488678,2383.  보금자리정원
강남구,37.47602844,127.10594177,2384.  자곡사거리
강남구,37.51395035,127.03015137,2385.  학동역
강남구,37.50958633,127.04090881,2386.  크린랩 본사
강남구,37.47245407,127.09607697,2387.  래미안강남힐즈 사거리
강남구,37.51678467,127.05161285,2388.  강남구 도시관리공단
강남구,37.48616028,127.06723785,2389.  경기여자고등학교 후문 (삼성로3길 입구)
강남구,37.48088074,127.06304169,2390.  구룡마을 입구 (래미안블레스티지 아파트)
강남구,37.47598648,127.05962372,2391.  구룡터널 입구(개포1단지아파트)
강남구,37.47447205,127.05545044,2392.  구룡산 입구 (구룡산 서울둘레길 입구)
강남구,37.48025131,127.05419159,2394.  개포래미안포레스트아파트 107동 앞
강남구,37.48574066,127.05104828,2396.  영동3교 북단(우성캐릭터 앞 보도)
강남구,37.50811005,127.0394516,2398.  더라움
강남구,37.48656082,127.08267212,2401.  밀알학교 입구 (삼성서울병원 입구)
강남구,37.48871994,127.07453918,2403.  공무원연금매점 교차로 (개포주공9단지 입구)
강남구,37.49180984,127.07315826,2404.  대모산입구역 4번 출구 앞
강남구,37.51871109,127.05084991,2405.  청담공원앞 교차로
강남구,37.5175705,127.02364349,2406.  논현동 광명빌딩 앞
강남구,37.49847031,127.03011322,2407.  역삼서초삼성 세무서 앞 (역삼빌딩 앞
강남구,37.4773407,127.11327362,2408.  강남한양수자인아파트
강남구,37.49206161,127.03074646,2409.  역삼동 디오슈페리움 (우성아파트 사거리)
강남구,37.49959946,127.03375244,2410.  포스코피앤에스타워 (역삼역 3번출구 부근)
강남구,37.47296906,127.11222839,2411.  세곡동 성당
강남구,37.49095917,127.05498505,2413. 도곡역 1번 출구
강남구,37.48897171,127.05182648,2414.  도곡역 아카데미스위트 앞
강남구,37.49667358,127.05342865,2415. 한티역 롯데백화점 앞
강남구,37.4958992,127.05219269,2416. 한티역 6번 출구
강남구,37.50799942,127.04524994,2417. 선정릉 디캠프(D.CAMP)앞
강남구,37.51393509,127.05982208,2418. 봉은사역 7번 출구
강남구,37.51430893,127.05970001,"2419. 봉은사역 1,2번 출구"
강남구,37.49689484,127.07013702,2420. 학여울역 사거리(LG베스트샵 앞)
강남구,37.504673,127.02579498,2421.  신논현역 4번출구
강남구,37.48416901,127.09484863,2422. 수서동 성당 맞은편
강남구,37.4908371,127.08065033,2423. 영희초교 사거리(래미안개포루체하임)
강남구,37.46461868,127.10684967,2425. 세곡동 사거리(대왕초등학교 정류장)
강남구,37.46829605,127.10469818,2426. 강남한신휴플러스 6단지
강남구,37.48485184,127.0583725,2427. 개포고등학교 정문앞
강남구,37.52745438,127.04042816,2429. 압구정로데오역 6번출구
강남구,37.50024414,127.03605652,2430. 강남파이낸스센터앞(역삼역2번출구)
강남구,37.49411774,127.06290436,2431. 대치역 7번출구
강남구,37.5082016,127.06396484,3603.  삼성역 2번출구
강남구,37.51296234,127.05386353,3604.  삼성중앙역 5번출구
강남구,37.51390839,127.06072998,3605.  봉은사역6번출구(현대아이파크타워앞)
강남구,37.52422714,127.02285004,3606.  신사동주민센터 옆
강남구,37.48536682,127.03849792,3609.  언주초등학교 입구
강남구,37.46534729,127.1088028,3610.  윗반마을 입구
강남구,37.47123337,127.10721588,3611.  방죽마을 입구
강남구,37.46726227,127.09801483,3612.  은곡마을
강남구,37.49840164,127.06093597,3614.  은마아파트 입구 사거리
강남구,37.51446152,127.0326004,3615.  서울 논현동우체국 앞
강남구,37.49526215,127.04950714,3616.  역삼중학교 앞(체육관 방향)
강남구,37.47364044,127.10702515,3618.  서울율현초교 삼거리
강남구,37.51925659,127.0515976,3620.  청담역 11번 출구
강남구,37.50286484,127.06594086,3621.  휘문고교 사거리
강남구,37.49986649,127.0605011,3622.  은마아파트입구 사거리(1)
강남구,37.49587631,127.08650208,3623.  일원에코파크 앞(개포로 방면)
강남구,37.49017715,127.07305908,3624.  대모산입구역 7번 출구 앞
강남구,37.53075027,127.04160309,3627.  압구정나들목
강남구,37.49229431,127.09433746,3602.  한국지역난방공사강남지사
강남구,37.49521255,127.03302765,3628.  역삼1동 주민센터
강남구,37.52416229,127.0489502,3629.  청담사거리(신한오피스텔빌딩 앞)
강남구,37.47685623,127.05536652,3630.  개포우성6차아파트 정문 앞
강남구,37.47402191,127.04844666,3634.  국악고교 앞 교차로
강남구,37.51264191,127.05156708,3636.  삼성중앙역·플래티넘아파트 정류소
강남구,37.46072388,127.10287476,3637.  세곡데이케어센터
강남구,37.52796173,127.05162811,3638.  신청담나들목
강남구,37.4909668,127.08836365,3640.  일원1동주민센터앞 사거리
강남구,37.49370575,127.0799942,3641.  대청역
강남구,37.47092819,127.08970642,3642.  LH강남힐스테이트아파트
강남구,37.47267914,127.10375977,3643.  더시그넘하우스 앞
강남구,37.48276138,127.08042145,3644.  상록수아파트
강남구,37.5097847,127.04277039,3646.  선정릉역 4번 출구
강남구,37.48642349,127.05931854,3647.  구룡역 1번 출구
강남구,37.48670578,127.0605011,3648.  구룡역 4번 출구
강남구,37.48607635,127.05921936,3649.  구룡역 5번 출구
강남구,37.48929596,127.06616974,3651.  개포동역 4번출구
강남구,37.50687408,127.06473541,4901. KT&G타워 옆(상상마당 대치아트홀)
강남구,37.49524307,127.03937531,4902.  구역삼세무서 교차로
강남구,37.51916885,127.0189743,4903.  신사스퀘어
강남구,37.50971985,127.06679535,4905.  강남경찰서
강남구,37.50767136,127.06017303,4906.  섬유센터 앞
강남구,37.5257225,127.02588654,4907.  극동스포츠 앞
강남구,37.52210999,127.03646088,4908.  SB타워 앞
강남구,37.50570297,127.02919769,4909.  노보텔 앰배서더 앞
강남구,37.49107361,127.03619385,4911.  도곡동 골프 로데오거리
강남구,37.51292038,127.056427,4913.  레베쌍트 빌딩 앞
강남구,37.50999069,127.05847168,4914.  도심공항타워 앞
강남구,37.49775314,127.03857422,4915.  영동중앙교회 버스정류장
강남구,37.51973724,127.05767822,4916.  청담역 1번출구
강남구,37.49404526,127.08678436,4917. 일원에코파크 주차장
강남구,37.48661041,127.04550934,4918. 매봉역 1번출구
강남구,37.49665833,127.06938171,4919. 학여울역사거리(은마아파트)
강남구,37.49861526,127.0683136,4923. 수협대치동지점
강남구,37.51280975,127.02636719,4924. 논현동가구거리
강남구,37.50099564,127.06803894,4926. 대치우성아파트 사거리
강남구,37.52390289,127.04660797,4925. 청담백영빌딩 앞
강남구,37.4818573,127.10456085,4928. 교수마을 입구
강남구,37.52464676,127.04914856,4929. 파스쿠찌 청담사거리점 앞
강남구,37.49662018,127.07099915,4930. 학여울역 1번 출구
송파구,37.49317932,127.11854553,1201.  가락시장역 3번 출구
송파구,37.49372864,127.12062073,1203.  밀리아나2빌딩 앞
송파구,37.49334335,127.14472961,1204.  거여역 3번출구
송파구,37.51042938,127.07137299,1205.  종합운동장역 4번출구
송파구,37.51128006,127.07823944,1206.  9호선종합운동장역 9번출구
송파구,37.49975586,127.15250397,1207.  마천중앙시장
송파구,37.52974701,127.1199646,1208.  풍납현대아파트쉼터
송파구,37.52045059,127.10420227,1209.  잠실나루역 (2번 출구 쪽)
송파구,37.51312637,127.10095978,1210.  롯데월드타워(잠실역2번출구 쪽)
송파구,37.49941254,127.11286926,1212.  송파역 2번 출구앞
송파구,37.50831985,127.13321686,1213.  백토공원 앞
송파구,37.50259399,127.1276474,1214.  오금역 7번 출구 인근
송파구,37.51657104,127.13153839,1215.  올림픽공원역 1번출구 앞
송파구,37.47930527,127.12979889,1217.  송파파인타운 7단지
송파구,37.50896835,127.12583923,1218.  방이역 4번출구
송파구,37.50569153,127.08403778,1220.  잠실근린공원
송파구,37.50419998,127.08753204,1221.  삼전역 4번출구
송파구,37.51198196,127.08505249,1222.  잠실새내역 5번 출구 뒤
송파구,37.51216888,127.07893372,1224.  아시아지하보도 2번 출구
송파구,37.52007675,127.11236572,1226.  잠실4동 주민센터 옆
송파구,37.49312592,127.14382172,1227.  거여역 8번출구 뒤
송파구,37.49769974,127.14620209,1228.  마천사거리
송파구,37.49068832,127.14312744,1229.  송파체육문화회관 앞
송파구,37.49567032,127.13059235,1230.  송파중학교 정문
송파구,37.51408768,127.09902954,1231.  잠실역 6번출구
송파구,37.51184082,127.09568787,1232.  잠실주공 521동 건너편
송파구,37.51050949,127.09336853,1233.  잠실3거리(갤러리아팰리스)
송파구,37.50887299,127.08716583,1235.  잠실트리지움310동 옆
송파구,37.48084259,127.11801147,1239.  문정 법조단지3
송파구,37.48057556,127.11856842,1240.  문정 법조단지4
송파구,37.48123932,127.11979675,1241.  문정 법조단지5
송파구,37.48163223,127.11916351,1242.  문정 법조단지6
송파구,37.4845314,127.12016296,1243.  문정 법조단지7
송파구,37.48153687,127.12212372,1244.  문정 법조단지8
송파구,37.47946548,127.12532806,1245.  문정 법조단지9
송파구,37.47750854,127.12632751,1246.  문정 법조단지10
송파구,37.4788208,127.12351227,1247.  문정 법조단지11
송파구,37.51396179,127.12167358,1248.  방이초등학교
송파구,37.48987198,127.11083984,1250. 문정2동 주민센터
송파구,37.50593185,127.10774994,1251.  석촌역 2번출구
송파구,37.50165176,127.12818146,1253.  오금역 3번 출구 뒤
송파구,37.49113083,127.12580872,1256.  문정현대아파트 교차로
송파구,37.49209976,127.11775208,1257.  가락시장역 사거리
송파구,37.49319839,127.1289978,1258.  가락미륭아파트 앞
송파구,37.50898361,127.12659454,1259.  방이역 1번출구
송파구,37.50630188,127.12139893,1260.  방이동 한양3차아파트 옆
송파구,37.50580215,127.10971832,1262.  송파여성문화회관 앞
송파구,37.48054123,127.1370163,1263.  장지공영차고지
송파구,37.53858185,127.12280273,1264.  천호역 10번 출구 앞
송파구,37.48598862,127.12476349,1265.  문정동 근린공원
송파구,37.47880936,127.12000275,1266.  문정동 글샘 공원
송파구,37.51424026,127.12306976,1267.  올림픽공원 남2문 앞
송파구,37.51728821,127.11419678,1268.  몽촌토성역 1번출구 옆
송파구,37.51194382,127.09121704,1269.  리센츠아파트
송파구,37.49998474,127.13539124,1271.  송파도서관
송파구,37.53284836,127.12104797,1274.  영파여고 앞
송파구,37.50458908,127.13936615,1275.  거여초등학교 옆
송파구,37.50562668,127.1364212,1277. 성내7교
송파구,37.51579666,127.10681915,1278.  송파구청 교차로
송파구,37.49751663,127.15467834,1279.  마천금호어울림 1차아파트 건너편
송파구,37.49565887,127.15717316,1280.  송파파크데일 2단지입구 앞 주차장
송파구,37.49987411,127.14147949,1282.  송파소방서 맞은편(성내4교)
송파구,37.50541306,127.13169098,1283.  오금공원 사거리
송파구,37.4774704,127.14459229,1285.  위례별 유치원 뒤
송파구,37.47437668,127.14067078,1286.  위례중앙푸르지오 1단지 앞
송파구,37.47746658,127.14151001,1287.  위례아이파크 101동 맞은편
송파구,37.48799896,127.13108826,1288.  문정중교 사거리
송파구,37.53147125,127.11109161,1289.  풍납토성 서성벽터B
송파구,37.47458267,127.13754272,1290.  위례송파꿈에그린아파트24단지 앞 성벽 다리 밑
송파구,37.52193832,127.13186646,1291.  서울체육고등학교 앞
송파구,37.50656128,127.09655762,1293.  석촌호수 서호 사거리
송파구,37.51396179,127.10030365,1295.  잠실역 8번출구
송파구,37.50867844,127.1034317,1296.  석촌호수교차로 (송파나루근린공원 앞)
송파구,37.50920105,127.10411835,1297.  석촌호수교차로(동호 팔각정 앞)
송파구,37.51987839,127.13671112,1299.  송파소방서 (방이119안전센터)
송파구,37.50693893,127.13922119,1300.  오륜사거리
송파구,37.5067482,127.09883118,2601.  석촌호수 아뜰리에
송파구,37.48095322,127.13010406,2603.  송파 글마루 도서관
송파구,37.53131104,127.11128235,2604.  풍납토성 서성벽터A
송파구,37.47129822,127.12709045,2605.  복정역 1번 출구 앞
송파구,37.48173904,127.14322662,2606.  위례동주민센터 맞은편 근린공원
송파구,37.5150528,127.10626984,2608.  송파구청
송파구,37.52048874,127.1352005,2609.  보성중고등학교 후문 앞
송파구,37.53641891,127.11616516,2611.  송파지역자활센터 뒤
송파구,37.48871994,127.10982513,2612.  문정·가락 대여소 앞
송파구,37.51678085,127.09049225,2613.  잠실나들목
송파구,37.50186157,127.11723328,2614.  가락고등학교 앞
송파구,37.48834991,127.12078094,2615.  테라타워2
송파구,37.49704742,127.14035034,2616.  거여동 사거리
송파구,37.49618149,127.13803101,2617.  가락삼환아파트 앞
송파구,37.50471115,127.08756256,2618.  삼전역 1번출구
송파구,37.50233841,127.09644318,2619.  석촌고분역 4번출구
송파구,37.50997925,127.11231232,2620.  송파나루역 4번 출구옆
송파구,37.51665878,127.11625671,2621.  한성백제역 2번 출구
송파구,37.51625824,127.13059235,2622.  올림픽공원역 3번출구
송파구,37.50362396,127.10355377,2623. 석촌동 주민센터
송파구,37.4955368,127.10720062,2625. 가락종합 사회복지관
송파구,37.49569321,127.12385559,"2626. 경찰병원역 1,2번 출구 사이"
송파구,37.4911232,127.13510895,2627. 문정시영아파트 5동 앞 공원
송파구,37.48669815,127.12244415,2628. 문정역 1번출구
송파구,37.50786591,127.11698914,2630. 서울방이동 고분군
송파구,37.49741364,127.09630585,2631. 배명고등학교
송파구,37.50264359,127.09739685,2632. 석촌고분역 2번 출구
송파구,37.47817993,127.14710236,2633. 송파학사 옆
송파구,37.477211,127.13717651,2634. 위례포레샤인아파트 2318동
송파구,37.51129532,127.08673859,2635. 잠실새내역 1번출구
송파구,37.51146317,127.07881165,2637.  아시아지하보도 14번 출구
송파구,37.50550461,127.10657501,2639. 석촌역 8번출구
송파구,37.50004959,127.11151123,2641. 송파역 4번출구
송파구,37.50149536,127.14778137,2642. 마천동 성내천 쉼터
송파구,37.52515793,127.11694336,2643. 풍납중학교 측면
송파구,37.50166702,127.13774109,2644.  성내5교
송파구,37.51621246,127.08434296,2645. 잠실나들목2(엘스아파트136동)
송파구,37.50775909,127.09129333,2646. 레이크펠리스101동앞
송파구,37.51156998,127.10107422,2647. 잠실 자전거 수리센터 앞
송파구,37.49469757,127.10464478,2648. 헬리오시티 112동 앞
송파구,37.50544357,127.13233185,2649. 오금공원사거리2
송파구,37.47854996,127.13813782,2650. 위례22단지 2208동 다리앞
송파구,37.49612427,127.12480164,2651. 경찰병원역 3번출구 앞
송파구,37.50883102,127.13426208,2652. 송파 레미니스1단지 102동 앞
송파구,37.51202011,127.12864685,2653. 올림픽공원사거리(선수촌아파트)
송파구,37.50997543,127.13369751,2654. 올림픽선수촌아파트 136동 앞
송파구,37.50057983,127.11884308,2655. 송이공원
송파구,37.52480316,127.11463928,2656. 풍납동 아이파크 107동 앞
송파구,37.47916031,127.13219452,2657. 송파 파인타운 11단지
송파구,37.49535751,127.11569214,2658. 가락몰 업무동
송파구,37.49416733,127.10453033,2659. 서울친환경유통센터
송파구,37.49917603,127.12589264,4458.  가락2동주민센터 인근
송파구,37.48807144,127.11863708,4460.  올림픽훼미리아파트 112동 앞
송파구,37.50585175,127.12194061,4461.  한양3차아파트 3동 앞
송파구,37.50223541,127.11728668,4462.  가락중학교 앞
송파구,37.50801468,127.12594604,4463.  방이역 2번 출구
송파구,37.52357483,127.12804413,4464.  올림픽공원 북2문 A
송파구,37.48245621,127.12460327,4465.  건영아파트앞 사거리
송파구,37.49650955,127.11032867,4468.  가락1동주민센터
송파구,37.50226974,127.12195587,4860.  가락쌍용2차아파트 103동
송파구,37.49198532,127.14373016,4469.  거여동 어울림아파트 102동앞
송파구,37.49763107,127.15966797,4472.  송파파크데일 1단지 115동 건너편
송파구,37.49808884,127.15429688,4473.  마천금호어울림 1차 102동앞
송파구,37.49146652,127.12664032,4474.  가락현대 1차 11동 앞
송파구,37.48174286,127.12878418,4475.  송파파인타운 4단지 403동
송파구,37.4861145,127.12667084,4478.  문정근린공원2
송파구,37.48827362,127.1306839,4479.  문정중학교
송파구,37.49201584,127.11745453,4480.  가락시장 남1문 사거리
송파구,37.52397537,127.12751007,4481.  올림픽공원 북2문 B
송파구,37.5161171,127.08466339,4483.  잠실나들목4
송파구,37.51633835,127.09985352,4452.  삼성SDS
송파구,37.52080917,127.10362244,4484.  잠실나루역4번출구뒤
송파구,37.51988602,127.1043396,4485.  잠실나루역 고가하부
송파구,37.51613998,127.103508,4486.  홈플러스 잠실점
